Wall time,Step,Value
1701736971.7549202,1433600,2916.99658203125
1701736977.5533984,1435648,2941.71875
1701736983.3940482,1437696,2881.82373046875
1701736988.1990764,1439744,2892.14404296875
1701736995.8338318,1441792,2943.455810546875
1701737002.172983,1443840,2929.921142578125
1701737008.5367641,1445888,2973.52392578125
1701737015.0052192,1447936,2778.27880859375
1701737020.6736796,1449984,2816.05712890625
1701737028.336532,1452032,2804.181884765625
1701737034.1925232,1454080,2705.209716796875
1701737040.4920125,1456128,2804.578857421875
1701737046.3495874,1458176,2795.096923828125
1701737054.4227114,1460224,2789.677001953125
1701737060.7920344,1462272,2732.281494140625
1701737066.8359926,1464320,2823.92041015625
1701737073.2885115,1466368,2924.19091796875
1701737079.5452855,1468416,2962.01953125
1701737087.3807156,1470464,2961.78125
1701737093.4964569,1472512,3013.694580078125
1701737099.5514016,1474560,3054.40478515625
1701737105.7437756,1476608,3018.04296875
1701737112.165202,1478656,3096.725830078125
1701737120.21051,1480704,3053.299072265625
1701737126.4042034,1482752,3010.969970703125
1701737132.3253324,1484800,2957.159423828125
1701737138.54762,1486848,2923.904296875
1701737144.6704562,1488896,2975.305419921875
1701737152.3415482,1490944,2986.99560546875
1701737158.4170265,1492992,2933.26513671875
1701737164.5479462,1495040,2883.940673828125
1701737170.725462,1497088,2877.03564453125
1701737176.7007546,1499136,2920.505859375
1701737184.7349555,1501184,2931.80029296875
1701737190.638943,1503232,2996.15966796875
1701737196.5660992,1505280,3091.72802734375
1701737203.0033236,1507328,3042.19189453125
1701737209.1048594,1509376,2900.50439453125
1701737217.491542,1511424,2924.2197265625
1701737223.8740928,1513472,2788.61083984375
1701737230.1936636,1515520,2787.0380859375
1701737237.2124858,1517568,2887.492431640625
1701737242.498317,1519616,2842.0439453125
1701737249.4737096,1521664,2636.91943359375
1701737255.800034,1523712,2570.57275390625
1701737261.881569,1525760,2559.976806640625
1701737268.1530514,1527808,2556.760986328125
1701737274.1157582,1529856,2572.147705078125
1701737282.0680945,1531904,2583.79345703125
1701737288.2324855,1533952,2436.11279296875
1701737294.9487443,1536000,2483.843505859375
1701737301.4451096,1538048,2484.3193359375
1701737309.1901076,1540096,2523.36474609375
1701737316.7238262,1542144,2403.907470703125
1701737324.3794415,1544192,2401.764892578125
1701737332.305941,1546240,2352.18505859375
1701737338.8018816,1548288,2194.184814453125
1701737346.7404525,1550336,2142.281982421875
1701737352.7608988,1552384,2010.84814453125
1701737359.2797298,1554432,2086.349365234375
1701737366.456139,1556480,1998.8570556640625
1701737373.30183,1558528,1918.4365234375
1701737381.1879563,1560576,1913.978759765625
1701737387.4558134,1562624,2014.107421875
1701737393.6845007,1564672,1920.693603515625
1701737399.542778,1566720,1968.8983154296875
1701737405.7612054,1568768,1902.0545654296875
1701737414.0917668,1570816,1939.056884765625
1701737420.3584118,1572864,1939.1458740234375
1701737426.7991319,1574912,1909.922607421875
1701737432.7401376,1576960,1707.5499267578125
1701737438.6182644,1579008,1853.8509521484375
1701737446.3992155,1581056,1877.345458984375
1701737452.8427284,1583104,1777.73681640625
1701737459.5953467,1585152,1822.93310546875
1701737466.4068851,1587200,1926.5469970703125
1701737473.6708798,1589248,1874.7347412109375
1701737480.9591844,1591296,1981.46044921875
1701737487.189029,1593344,1985.9613037109375
1701737493.4680219,1595392,1993.4395751953125
1701737500.1794627,1597440,2008.6304931640625
1701737506.7922251,1599488,1977.3895263671875
1701737515.1115305,1601536,1950.4757080078125
1701737521.2175455,1603584,2000.379150390625
1701737527.1756976,1605632,1981.15771484375
1701737533.5996902,1607680,2027.9068603515625
1701737540.3452077,1609728,2085.8017578125
1701737548.3479908,1611776,2066.613037109375
1701737555.2672374,1613824,2005.61328125
1701737561.5477722,1615872,1926.072021484375
1701737567.9038584,1617920,1762.7135009765625
1701737574.2392514,1619968,1737.2408447265625
1701737582.2400045,1622016,1732.6007080078125
1701737588.6163123,1624064,1733.974365234375
1701737594.9746125,1626112,1736.9656982421875
1701737601.7896693,1628160,1738.4998779296875
1701737610.210092,1630208,1824.040771484375
1701737616.777714,1632256,1811.8883056640625
1701737623.3688326,1634304,1719.585693359375
1701737629.4987454,1636352,1744.2852783203125
1701737636.2167501,1638400,1777.9564208984375
1701737645.27882,1640448,1879.14404296875
